timestamp,location,temperature,humidity,solar_irradiance
2025-06-02 06:00:00,New York,13.3,60.5,29.43
2025-06-02 07:00:00,New York,20.93,50.12,215.21
2025-06-02 08:00:00,New York,20.89,54.2,469.51
2025-06-02 09:00:00,New York,21.8,46.47,635.76
2025-06-02 10:00:00,New York,24.96,39.48,820.98
2025-06-02 11:00:00,New York,22.88,42.04,911.12
2025-06-02 12:00:00,New York,24.25,50.13,880.02
2025-06-02 13:00:00,New York,25.11,44.45,804.08
2025-06-02 14:00:00,New York,20.14,42.09,863.13
2025-06-02 15:00:00,New York,20.97,60.86,646.79
2025-06-02 16:00:00,New York,20.37,56.97,600.3
2025-06-02 17:00:00,New York,21.71,52.62,326.2
2025-06-02 18:00:00,New York,16.19,61.52,0.0
2025-06-02 19:00:00,New York,10.78,68.43,0.0
2025-06-02 20:00:00,New York,9.66,68.41,0.0
2025-06-02 21:00:00,New York,9.32,76.13,0.0
2025-06-02 22:00:00,New York,6.52,84.35,0.0
2025-06-02 23:00:00,New York,3.06,82.92,0.0
2025-06-03 00:00:00,New York,3.57,73.53,0.0
2025-06-03 01:00:00,New York,5.18,79.04,0.0
2025-06-03 02:00:00,New York,9.37,74.42,0.0
2025-06-03 03:00:00,New York,5.88,87.51,0.0
2025-06-03 04:00:00,New York,12.44,68.03,0.0
2025-06-03 05:00:00,New York,11.96,61.29,0.0
2025-06-03 06:00:00,New York,14.26,66.93,94.23
2025-06-03 07:00:00,New York,20.67,46.21,219.02
2025-06-03 08:00:00,New York,20.28,40.59,516.16
2025-06-03 09:00:00,New York,21.78,44.12,595.26
2025-06-03 10:00:00,New York,24.69,37.96,741.5
2025-06-03 11:00:00,New York,18.91,52.03,963.61
2025-06-03 12:00:00,New York,28.32,31.07,869.89
2025-06-03 13:00:00,New York,25.6,33.81,890.09
2025-06-03 14:00:00,New York,25.19,45.75,794.99
2025-06-03 15:00:00,New York,21.66,42.28,633.66
2025-06-03 16:00:00,New York,19.55,52.74,545.68
2025-06-03 17:00:00,New York,15.98,65.5,261.44
2025-06-03 18:00:00,New York,14.96,56.35,0.0
2025-06-03 19:00:00,New York,14.18,65.32,0.0
2025-06-03 20:00:00,New York,9.44,71.46,0.0
2025-06-03 21:00:00,New York,8.96,64.27,0.0
2025-06-03 22:00:00,New York,5.28,83.41,0.0
2025-06-03 23:00:00,New York,2.83,85.8,0.0
2025-06-04 00:00:00,New York,2.29,87.76,0.0
2025-06-04 01:00:00,New York,5.27,71.39,0.0
2025-06-04 02:00:00,New York,8.67,68.99,0.0
2025-06-04 03:00:00,New York,6.31,78.39,0.0
2025-06-04 04:00:00,New York,12.3,60.33,0.0
2025-06-04 05:00:00,New York,12.54,67.07,0.0
2025-06-04 06:00:00,New York,16.39,58.11,0.0
2025-06-04 07:00:00,New York,15.93,58.56,221.39
2025-06-04 08:00:00,New York,14.16,63.87,545.2
2025-06-04 09:00:00,New York,17.35,50.26,705.96
2025-06-04 10:00:00,New York,27.78,34.55,763.6
2025-06-04 11:00:00,New York,24.29,48.29,842.7
2025-06-04 12:00:00,New York,23.4,40.78,852.33
2025-06-04 13:00:00,New York,24.9,48.31,891.15
2025-06-04 14:00:00,New York,23.16,42.23,721.84
2025-06-04 15:00:00,New York,23.84,41.94,665.98
2025-06-04 16:00:00,New York,26.39,38.72,462.41
2025-06-04 17:00:00,New York,16.74,62.27,280.66
2025-06-04 18:00:00,New York,12.12,70.35,0.0
2025-06-04 19:00:00,New York,16.16,63.08,0.0
2025-06-04 20:00:00,New York,9.11,78.19,0.0
2025-06-04 21:00:00,New York,8.06,78.13,0.0
2025-06-04 22:00:00,New York,7.31,71.15,0.0
2025-06-04 23:00:00,New York,4.05,87.04,0.0
2025-06-05 00:00:00,New York,4.33,79.32,0.0
2025-06-05 01:00:00,New York,3.43,85.26,0.0
2025-06-05 02:00:00,New York,10.46,63.73,0.0
2025-06-05 03:00:00,New York,7.98,81.11,0.0
2025-06-05 04:00:00,New York,9.84,72.58,0.0
2025-06-05 05:00:00,New York,10.29,71.57,0.0
2025-06-05 06:00:00,New York,14.63,65.68,59.37
2025-06-05 07:00:00,New York,22.77,47.36,291.29
2025-06-05 08:00:00,New York,20.39,47.46,516.92
2025-06-05 09:00:00,New York,21.48,47.88,740.88
2025-06-05 10:00:00,New York,21.65,52.41,865.86
2025-06-05 11:00:00,New York,24.42,30.54,844.61
2025-06-05 12:00:00,New York,27.59,34.7,850.03
2025-06-05 13:00:00,New York,23.65,46.9,902.34
2025-06-05 14:00:00,New York,23.18,41.8,780.41
2025-06-05 15:00:00,New York,20.23,57.62,658.88
2025-06-05 16:00:00,New York,22.43,52.74,549.92
2025-06-05 17:00:00,New York,16.72,58.57,273.79
2025-06-05 18:00:00,New York,13.19,65.24,0.0
2025-06-05 19:00:00,New York,14.79,58.1,0.0
2025-06-05 20:00:00,New York,10.4,70.61,0.0
2025-06-05 21:00:00,New York,7.41,78.11,0.0
2025-06-05 22:00:00,New York,5.39,83.58,0.0
2025-06-05 23:00:00,New York,2.65,85.33,0.0
2025-06-06 00:00:00,New York,8.88,67.24,0.0
2025-06-06 01:00:00,New York,3.99,84.6,0.0
2025-06-06 02:00:00,New York,6.7,78.36,0.0
2025-06-06 03:00:00,New York,8.91,75.36,0.0
2025-06-06 04:00:00,New York,12.22,67.61,0.0
2025-06-06 05:00:00,New York,11.93,69.5,0.0
2025-06-06 06:00:00,New York,18.8,51.74,0.0
2025-06-06 07:00:00,New York,19.8,49.79,166.37
2025-06-06 08:00:00,New York,21.69,43.93,495.47
2025-06-06 09:00:00,New York,22.74,45.48,710.47
2025-06-06 10:00:00,New York,22.79,46.99,787.02
2025-06-06 11:00:00,New York,26.14,40.8,828.23
2025-06-06 12:00:00,New York,27.17,32.98,940.4
2025-06-06 13:00:00,New York,25.39,48.4,863.83
2025-06-06 14:00:00,New York,22.96,43.98,784.84
2025-06-06 15:00:00,New York,23.67,34.58,622.32
2025-06-06 16:00:00,New York,17.86,59.02,585.53
2025-06-06 17:00:00,New York,17.38,54.4,278.5
2025-06-06 18:00:00,New York,17.32,50.72,11.92
2025-06-06 19:00:00,New York,14.36,63.78,0.0
2025-06-06 20:00:00,New York,10.38,74.25,0.0
2025-06-06 21:00:00,New York,2.52,88.34,0.0
2025-06-06 22:00:00,New York,5.03,70.78,0.0
2025-06-06 23:00:00,New York,6.36,84.14,0.0
2025-06-07 00:00:00,New York,4.73,85.31,0.0
2025-06-07 01:00:00,New York,8.57,79.44,0.0
2025-06-07 02:00:00,New York,9.62,74.47,0.0
2025-06-07 03:00:00,New York,8.08,65.83,0.0
2025-06-07 04:00:00,New York,9.51,66.77,0.0
2025-06-07 05:00:00,New York,16.75,55.61,0.0
2025-06-07 06:00:00,New York,15.25,62.26,2.18
2025-06-07 07:00:00,New York,20.98,44.93,284.73
2025-06-07 08:00:00,New York,18.52,46.37,469.41
2025-06-07 09:00:00,New York,22.0,43.86,640.38
2025-06-07 10:00:00,New York,20.85,47.89,724.76
2025-06-07 11:00:00,New York,26.18,38.05,802.12
2025-06-07 12:00:00,New York,24.38,37.48,915.96
2025-06-07 13:00:00,New York,27.34,25.94,880.75
2025-06-07 14:00:00,New York,23.34,46.68,810.66
2025-06-07 15:00:00,New York,20.57,47.27,635.2
2025-06-07 16:00:00,New York,22.15,45.8,595.06
2025-06-07 17:00:00,New York,17.47,51.52,199.31
2025-06-07 18:00:00,New York,11.39,59.29,13.36
2025-06-07 19:00:00,New York,13.43,55.24,0.0
2025-06-07 20:00:00,New York,11.79,64.0,0.0
2025-06-07 21:00:00,New York,8.22,81.62,0.0
2025-06-07 22:00:00,New York,8.13,72.39,0.0
2025-06-07 23:00:00,New York,3.56,72.12,0.0
2025-06-08 00:00:00,New York,3.56,81.82,0.0
2025-06-08 01:00:00,New York,3.37,82.61,0.0
2025-06-08 02:00:00,New York,6.49,75.89,0.0
2025-06-08 03:00:00,New York,6.63,77.59,0.0
2025-06-08 04:00:00,New York,10.88,62.78,0.0
2025-06-08 05:00:00,New York,15.23,59.04,0.0
2025-06-08 06:00:00,New York,15.04,63.47,11.66
2025-06-08 07:00:00,New York,19.49,52.45,244.38
2025-06-08 08:00:00,New York,20.72,42.84,505.43
2025-06-08 09:00:00,New York,22.0,44.95,668.57
2025-06-08 10:00:00,New York,19.9,47.46,804.64
2025-06-08 11:00:00,New York,24.98,34.9,938.29
2025-06-08 12:00:00,New York,23.27,48.31,921.36
2025-06-08 13:00:00,New York,23.37,52.14,815.32
2025-06-08 14:00:00,New York,25.5,44.01,766.47
2025-06-08 15:00:00,New York,24.86,39.04,689.43
2025-06-08 16:00:00,New York,20.52,48.29,540.54
2025-06-08 17:00:00,New York,19.18,42.91,340.22
2025-06-08 18:00:00,New York,11.68,71.81,56.34
2025-06-08 19:00:00,New York,10.23,67.49,0.0
2025-06-08 20:00:00,New York,7.79,73.35,0.0
2025-06-08 21:00:00,New York,7.31,79.27,0.0
2025-06-08 22:00:00,New York,8.96,79.06,0.0
2025-06-08 23:00:00,New York,4.22,80.52,0.0
2025-06-09 00:00:00,New York,1.63,82.7,0.0
2025-06-09 01:00:00,New York,7.27,83.54,0.0
2025-06-09 02:00:00,New York,3.87,79.3,0.0
2025-06-09 03:00:00,New York,7.88,75.65,0.0
2025-06-09 04:00:00,New York,8.38,75.36,0.0
2025-06-09 05:00:00,New York,11.46,67.0,0.0
2025-06-09 06:00:00,New York,16.09,57.85,0.0
2025-06-09 07:00:00,New York,17.37,54.82,256.5
2025-06-09 08:00:00,New York,19.48,59.03,528.05
2025-06-09 09:00:00,New York,21.48,50.52,658.31
2025-06-09 10:00:00,New York,26.01,39.84,794.63
2025-06-09 11:00:00,New York,25.55,31.04,818.66
2025-06-09 12:00:00,New York,22.61,45.49,986.63
2025-06-09 13:00:00,New York,29.12,34.95,900.04
2025-06-09 14:00:00,New York,20.06,47.17,760.61
2025-06-09 15:00:00,New York,20.83,47.5,651.4
2025-06-09 16:00:00,New York,16.04,61.66,446.36
2025-06-09 17:00:00,New York,18.07,64.24,229.03
2025-06-09 18:00:00,New York,9.94,68.69,55.05
2025-06-09 19:00:00,New York,16.33,51.2,0.0
2025-06-09 20:00:00,New York,10.99,65.69,0.0
2025-06-09 21:00:00,New York,7.72,87.79,0.0
2025-06-09 22:00:00,New York,3.33,84.6,0.0
2025-06-09 23:00:00,New York,6.28,82.88,0.0
2025-06-10 00:00:00,New York,5.2,81.15,0.0
2025-06-10 01:00:00,New York,4.56,82.23,0.0
2025-06-10 02:00:00,New York,5.65,81.8,0.0
2025-06-10 03:00:00,New York,7.19,77.51,0.0
2025-06-10 04:00:00,New York,9.94,75.75,0.0
2025-06-10 05:00:00,New York,12.31,56.52,0.0
2025-06-10 06:00:00,New York,17.52,50.42,0.0
2025-06-10 07:00:00,New York,16.4,64.08,168.22
2025-06-10 08:00:00,New York,26.28,42.73,511.16
2025-06-10 09:00:00,New York,21.96,47.51,701.06
2025-06-10 10:00:00,New York,24.95,42.88,804.48
2025-06-10 11:00:00,New York,24.26,40.71,865.25
2025-06-10 12:00:00,New York,27.27,38.43,752.98
2025-06-10 13:00:00,New York,25.97,39.03,874.06
2025-06-10 14:00:00,New York,22.88,49.85,847.38
2025-06-10 15:00:00,New York,20.53,50.98,626.42
2025-06-10 16:00:00,New York,17.24,52.38,543.12
2025-06-10 17:00:00,New York,19.49,53.58,311.25
2025-06-10 18:00:00,New York,16.03,54.73,21.6
2025-06-10 19:00:00,New York,14.01,65.75,0.0
2025-06-10 20:00:00,New York,12.38,68.79,0.0
2025-06-10 21:00:00,New York,8.63,78.09,0.0
2025-06-10 22:00:00,New York,6.29,73.02,0.0
2025-06-10 23:00:00,New York,5.01,76.25,0.0
2025-06-11 00:00:00,New York,3.65,81.98,0.0
2025-06-11 01:00:00,New York,3.76,80.95,0.0
2025-06-11 02:00:00,New York,2.55,85.96,0.0
2025-06-11 03:00:00,New York,7.93,70.05,0.0
2025-06-11 04:00:00,New York,11.32,72.05,0.0
2025-06-11 05:00:00,New York,9.2,67.79,0.0
2025-06-11 06:00:00,New York,13.46,58.38,41.47
2025-06-11 07:00:00,New York,17.2,54.28,174.81
2025-06-11 08:00:00,New York,21.27,41.26,503.0
2025-06-11 09:00:00,New York,22.63,51.55,609.56
2025-06-11 10:00:00,New York,17.62,55.68,890.03
2025-06-11 11:00:00,New York,27.14,36.77,850.42
2025-05-12 12:00:00,Los Angeles,27.61,29.9,1023.82
2025-05-12 13:00:00,Los Angeles,26.81,41.69,1110.21
2025-05-12 14:00:00,Los Angeles,25.98,35.49,887.61
2025-05-12 15:00:00,Los Angeles,20.7,45.12,729.54
2025-05-12 16:00:00,Los Angeles,21.95,46.86,514.43
2025-05-12 17:00:00,Los Angeles,23.79,42.41,305.09
2025-05-12 18:00:00,Los Angeles,19.34,52.09,41.25
2025-05-12 19:00:00,Los Angeles,16.71,53.28,0.0
2025-05-12 20:00:00,Los Angeles,16.39,50.49,0.0
2025-05-12 21:00:00,Los Angeles,14.12,59.38,0.0
2025-05-12 22:00:00,Los Angeles,16.55,58.21,0.0
2025-05-12 23:00:00,Los Angeles,14.59,65.07,0.0
2025-05-13 00:00:00,Los Angeles,13.73,64.5,0.0
2025-05-13 01:00:00,Los Angeles,14.0,63.33,0.0
2025-05-13 02:00:00,Los Angeles,13.64,50.53,0.0
2025-05-13 03:00:00,Los Angeles,15.49,66.14,0.0
2025-05-13 04:00:00,Los Angeles,18.85,57.12,0.0
2025-05-13 05:00:00,Los Angeles,20.92,48.6,0.0
2025-05-13 06:00:00,Los Angeles,20.39,46.12,0.0
2025-05-13 07:00:00,Los Angeles,22.78,50.45,298.58
2025-05-13 08:00:00,Los Angeles,22.1,45.8,585.62
2025-05-13 09:00:00,Los Angeles,21.35,35.81,722.47
2025-05-13 10:00:00,Los Angeles,22.75,41.95,881.5
2025-05-13 11:00:00,Los Angeles,24.89,47.48,988.56
2025-05-13 12:00:00,Los Angeles,26.6,39.91,943.06
2025-05-13 13:00:00,Los Angeles,27.87,33.87,1005.75
2025-05-13 14:00:00,Los Angeles,23.05,36.13,929.78
2025-05-13 15:00:00,Los Angeles,25.0,35.5,706.52
2025-05-13 16:00:00,Los Angeles,25.25,33.55,637.69
2025-05-13 17:00:00,Los Angeles,19.75,53.69,289.12
2025-05-13 18:00:00,Los Angeles,21.21,44.87,0.0
2025-05-13 19:00:00,Los Angeles,18.53,47.93,0.0
2025-05-13 20:00:00,Los Angeles,18.48,50.47,0.0
2025-05-13 21:00:00,Los Angeles,15.3,54.43,0.0
2025-05-13 22:00:00,Los Angeles,9.68,69.69,0.0
2025-05-13 23:00:00,Los Angeles,19.03,55.86,0.0
2025-05-14 00:00:00,Los Angeles,13.96,60.76,0.0
2025-05-14 01:00:00,Los Angeles,14.25,64.24,0.0
2025-05-14 02:00:00,Los Angeles,12.44,70.69,0.0
2025-05-14 03:00:00,Los Angeles,17.19,59.21,0.0
2025-05-14 04:00:00,Los Angeles,17.88,54.34,0.0
2025-05-14 05:00:00,Los Angeles,19.79,53.37,0.0
2025-05-14 06:00:00,Los Angeles,19.29,48.55,5.09
2025-05-14 07:00:00,Los Angeles,24.65,34.5,232.18
2025-05-14 08:00:00,Los Angeles,23.33,43.6,564.22
2025-05-14 09:00:00,Los Angeles,24.73,39.42,824.49
2025-05-14 10:00:00,Los Angeles,21.99,41.87,883.73
2025-05-14 11:00:00,Los Angeles,22.51,44.1,1055.3
2025-05-14 12:00:00,Los Angeles,26.04,39.07,936.99
2025-05-14 13:00:00,Los Angeles,24.56,39.0,956.34
2025-05-14 14:00:00,Los Angeles,27.76,37.27,833.32
2025-05-14 15:00:00,Los Angeles,24.74,43.02,807.01
2025-05-14 16:00:00,Los Angeles,26.16,32.6,515.01
2025-05-14 17:00:00,Los Angeles,19.04,50.75,328.87
2025-05-14 18:00:00,Los Angeles,21.97,45.67,0.0
2025-05-14 19:00:00,Los Angeles,18.75,48.32,0.0
2025-05-14 20:00:00,Los Angeles,21.18,39.6,0.0
2025-05-14 21:00:00,Los Angeles,16.13,67.86,0.0
2025-05-14 22:00:00,Los Angeles,14.82,59.41,0.0
2025-05-14 23:00:00,Los Angeles,13.49,62.12,0.0
2025-05-15 00:00:00,Los Angeles,16.75,45.45,0.0
2025-05-15 01:00:00,Los Angeles,17.27,48.34,0.0
2025-05-15 02:00:00,Los Angeles,14.27,59.31,0.0
2025-05-15 03:00:00,Los Angeles,16.93,48.14,0.0
2025-05-15 04:00:00,Los Angeles,17.92,64.27,0.0
2025-05-15 05:00:00,Los Angeles,15.72,59.51,0.0
2025-05-15 06:00:00,Los Angeles,18.68,54.78,0.96
2025-05-15 07:00:00,Los Angeles,20.27,51.9,395.77
2025-05-15 08:00:00,Los Angeles,22.62,48.36,490.89
2025-05-15 09:00:00,Los Angeles,22.33,47.7,824.21
2025-05-15 10:00:00,Los Angeles,25.91,36.62,888.85
2025-05-15 11:00:00,Los Angeles,23.29,46.43,1016.34
2025-05-15 12:00:00,Los Angeles,25.1,37.46,1013.29
2025-05-15 13:00:00,Los Angeles,24.92,39.83,1077.21
2025-05-15 14:00:00,Los Angeles,24.7,38.8,856.51
2025-05-15 15:00:00,Los Angeles,25.73,37.63,717.53
2025-05-15 16:00:00,Los Angeles,25.64,45.81,525.53
2025-05-15 17:00:00,Los Angeles,17.82,59.4,271.32
2025-05-15 18:00:00,Los Angeles,21.58,36.99,44.63
2025-05-15 19:00:00,Los Angeles,16.02,61.6,0.0
2025-05-15 20:00:00,Los Angeles,17.03,51.17,0.0
2025-05-15 21:00:00,Los Angeles,14.94,63.55,0.0
2025-05-15 22:00:00,Los Angeles,15.02,62.89,0.0
2025-05-15 23:00:00,Los Angeles,18.16,45.86,0.0
2025-05-16 00:00:00,Los Angeles,17.23,56.05,0.0
2025-05-16 01:00:00,Los Angeles,12.41,58.53,0.0
2025-05-16 02:00:00,Los Angeles,14.43,65.76,0.0
2025-05-16 03:00:00,Los Angeles,15.5,66.55,0.0
2025-05-16 04:00:00,Los Angeles,14.1,61.74,0.0
2025-05-16 05:00:00,Los Angeles,15.94,59.93,0.0
2025-05-16 06:00:00,Los Angeles,21.77,44.35,0.0
2025-05-16 07:00:00,Los Angeles,21.95,48.28,325.77
2025-05-16 08:00:00,Los Angeles,25.47,33.7,589.57
2025-05-16 09:00:00,Los Angeles,26.63,27.85,765.98
2025-05-16 10:00:00,Los Angeles,24.19,41.22,906.27
2025-05-16 11:00:00,Los Angeles,24.82,36.98,973.93
2025-05-16 12:00:00,Los Angeles,23.83,36.92,1033.97
2025-05-16 13:00:00,Los Angeles,23.5,46.34,995.35
2025-05-16 14:00:00,Los Angeles,21.74,43.12,948.59
2025-05-16 15:00:00,Los Angeles,22.28,43.12,773.1
2025-05-16 16:00:00,Los Angeles,24.57,39.61,525.68
2025-05-16 17:00:00,Los Angeles,24.4,49.9,354.5
2025-05-16 18:00:00,Los Angeles,20.17,45.62,0.0
2025-05-16 19:00:00,Los Angeles,19.49,53.11,0.0
2025-05-16 20:00:00,Los Angeles,19.8,53.65,0.0
2025-05-16 21:00:00,Los Angeles,12.75,69.76,0.0
2025-05-16 22:00:00,Los Angeles,12.81,62.46,0.0
2025-05-16 23:00:00,Los Angeles,14.7,70.57,0.0
2025-05-17 00:00:00,Los Angeles,20.22,52.59,0.0
2025-05-17 01:00:00,Los Angeles,13.84,65.0,0.0
2025-05-17 02:00:00,Los Angeles,16.58,55.24,0.0
2025-05-17 03:00:00,Los Angeles,19.35,52.45,0.0
2025-05-17 04:00:00,Los Angeles,18.0,57.34,0.0
2025-05-17 05:00:00,Los Angeles,19.29,55.61,0.0
2025-05-17 06:00:00,Los Angeles,18.77,49.68,0.0
2025-05-17 07:00:00,Los Angeles,22.43,49.03,328.44
2025-05-17 08:00:00,Los Angeles,26.35,37.27,588.99
2025-05-17 09:00:00,Los Angeles,22.06,43.95,784.78
2025-05-17 10:00:00,Los Angeles,26.89,34.74,885.31
2025-05-17 11:00:00,Los Angeles,22.76,42.7,1016.74
2025-05-17 12:00:00,Los Angeles,27.15,38.2,1002.49
2025-05-17 13:00:00,Los Angeles,25.81,35.08,1007.16
2025-05-17 14:00:00,Los Angeles,26.04,40.38,862.59
2025-05-17 15:00:00,Los Angeles,19.94,55.61,726.06
2025-05-17 16:00:00,Los Angeles,21.27,50.92,535.95
2025-05-17 17:00:00,Los Angeles,23.67,45.74,339.73
2025-05-17 18:00:00,Los Angeles,17.27,61.52,13.06
2025-05-17 19:00:00,Los Angeles,17.71,55.3,0.0
2025-05-17 20:00:00,Los Angeles,13.45,65.15,0.0
2025-05-17 21:00:00,Los Angeles,13.7,55.84,0.0
2025-05-17 22:00:00,Los Angeles,11.76,72.05,0.0
2025-05-17 23:00:00,Los Angeles,12.95,71.78,0.0
2025-05-18 00:00:00,Los Angeles,12.93,55.61,0.0
2025-05-18 01:00:00,Los Angeles,11.97,72.24,0.0
2025-05-18 02:00:00,Los Angeles,14.49,58.27,0.0
2025-05-18 03:00:00,Los Angeles,16.08,60.35,0.0
2025-05-18 04:00:00,Los Angeles,19.23,58.77,0.0
2025-05-18 05:00:00,Los Angeles,17.73,47.91,0.0
2025-05-18 06:00:00,Los Angeles,19.17,52.96,0.0
2025-05-18 07:00:00,Los Angeles,19.64,52.44,303.12
2025-05-18 08:00:00,Los Angeles,23.07,40.08,544.04
2025-05-18 09:00:00,Los Angeles,22.39,49.66,801.76
2025-05-18 10:00:00,Los Angeles,21.5,42.34,814.06
2025-05-18 11:00:00,Los Angeles,24.5,40.59,899.74
2025-05-18 12:00:00,Los Angeles,24.16,36.67,1010.36
2025-05-18 13:00:00,Los Angeles,25.93,34.52,981.06
2025-05-18 14:00:00,Los Angeles,24.1,40.44,972.56
2025-05-18 15:00:00,Los Angeles,26.92,29.65,791.49
2025-05-18 16:00:00,Los Angeles,24.62,35.01,596.49
2025-05-18 17:00:00,Los Angeles,24.63,35.13,259.68
2025-05-18 18:00:00,Los Angeles,22.04,47.29,27.57
2025-05-18 19:00:00,Los Angeles,19.13,53.7,0.0
2025-05-18 20:00:00,Los Angeles,14.35,66.54,0.0
2025-05-18 21:00:00,Los Angeles,18.1,52.66,0.0
2025-05-18 22:00:00,Los Angeles,14.72,52.91,0.0
2025-05-18 23:00:00,Los Angeles,15.23,62.39,0.0
2025-05-19 00:00:00,Los Angeles,13.88,67.87,0.0
2025-05-19 01:00:00,Los Angeles,13.54,65.75,0.0
2025-05-19 02:00:00,Los Angeles,12.76,64.35,0.0
2025-05-19 03:00:00,Los Angeles,15.41,60.31,0.0
2025-05-19 04:00:00,Los Angeles,16.26,56.82,0.0
2025-05-19 05:00:00,Los Angeles,20.1,47.62,0.0
2025-05-19 06:00:00,Los Angeles,16.79,65.17,69.07
2025-05-19 07:00:00,Los Angeles,18.97,55.51,280.41
2025-05-19 08:00:00,Los Angeles,23.53,44.42,543.84
2025-05-19 09:00:00,Los Angeles,22.68,41.2,704.19
2025-05-19 10:00:00,Los Angeles,23.53,42.6,853.1
2025-05-19 11:00:00,Los Angeles,27.16,43.12,943.22
2025-05-19 12:00:00,Los Angeles,26.48,39.54,1023.6
2025-05-19 13:00:00,Los Angeles,25.95,41.82,996.33
2025-05-19 14:00:00,Los Angeles,22.72,48.9,933.25
2025-05-19 15:00:00,Los Angeles,22.72,44.76,784.17
2025-05-19 16:00:00,Los Angeles,22.58,50.2,673.75
2025-05-19 17:00:00,Los Angeles,19.98,43.13,320.75
2025-05-19 18:00:00,Los Angeles,21.44,45.96,72.66
2025-05-19 19:00:00,Los Angeles,15.77,61.92,0.0
2025-05-19 20:00:00,Los Angeles,15.79,67.02,0.0
2025-05-19 21:00:00,Los Angeles,19.74,46.68,0.0
2025-05-19 22:00:00,Los Angeles,13.7,66.89,0.0
2025-05-19 23:00:00,Los Angeles,13.43,62.91,0.0
2025-05-20 00:00:00,Los Angeles,14.05,52.3,0.0
2025-05-20 01:00:00,Los Angeles,14.18,58.2,0.0
2025-05-20 02:00:00,Los Angeles,13.82,69.58,0.0
2025-05-20 03:00:00,Los Angeles,13.24,67.58,0.0
2025-05-20 04:00:00,Los Angeles,16.44,55.72,0.0
2025-05-20 05:00:00,Los Angeles,20.03,51.64,0.0
2025-05-20 06:00:00,Los Angeles,21.14,52.56,0.0
2025-05-20 07:00:00,Los Angeles,20.33,43.92,264.29
2025-05-20 08:00:00,Los Angeles,28.9,38.43,488.0
2025-05-20 09:00:00,Los Angeles,21.6,49.21,777.36
2025-05-20 10:00:00,Los Angeles,26.29,36.14,882.62
2025-05-20 11:00:00,Los Angeles,26.45,37.53,861.26
2025-05-20 12:00:00,Los Angeles,25.54,34.66,1008.76
2025-05-20 13:00:00,Los Angeles,31.77,28.31,956.55
2025-05-20 14:00:00,Los Angeles,27.04,38.33,909.89
2025-05-20 15:00:00,Los Angeles,25.46,49.37,693.46
2025-05-20 16:00:00,Los Angeles,23.95,37.47,583.33
2025-05-20 17:00:00,Los Angeles,19.72,48.48,290.8
2025-05-20 18:00:00,Los Angeles,21.95,50.69,0.0
2025-05-20 19:00:00,Los Angeles,18.56,49.34,0.0
2025-05-20 20:00:00,Los Angeles,14.48,59.95,0.0
2025-05-20 21:00:00,Los Angeles,15.14,71.85,0.0
2025-05-20 22:00:00,Los Angeles,15.67,51.77,0.0
2025-05-20 23:00:00,Los Angeles,13.07,68.96,0.0
2025-05-21 00:00:00,Los Angeles,18.18,45.72,0.0
2025-05-21 01:00:00,Los Angeles,10.44,78.47,0.0
2025-05-21 02:00:00,Los Angeles,15.58,54.49,0.0
2025-05-21 03:00:00,Los Angeles,16.83,43.17,0.0
2025-05-21 04:00:00,Los Angeles,17.01,57.63,0.0
2025-05-21 05:00:00,Los Angeles,20.3,44.34,0.0
2025-05-21 06:00:00,Los Angeles,20.17,45.03,12.77
2025-05-21 07:00:00,Los Angeles,19.76,48.44,255.76
2025-05-21 08:00:00,Los Angeles,24.3,45.69,543.82
2025-05-21 09:00:00,Los Angeles,24.32,34.12,735.02
2025-05-21 10:00:00,Los Angeles,25.1,52.91,833.29
2025-05-21 11:00:00,Los Angeles,28.72,37.54,986.25
2025-05-21 12:00:00,Los Angeles,29.52,32.83,1019.46
2025-05-21 13:00:00,Los Angeles,25.69,44.74,1027.05
2025-05-21 14:00:00,Los Angeles,23.94,35.51,878.74
2025-05-21 15:00:00,Los Angeles,22.64,44.4,811.87
2025-05-21 16:00:00,Los Angeles,22.09,45.62,558.46
2025-05-21 17:00:00,Los Angeles,23.25,32.27,275.22
2025-05-21 18:00:00,Los Angeles,20.42,55.16,0.0
2025-05-21 19:00:00,Los Angeles,14.69,63.71,0.0
2025-05-21 20:00:00,Los Angeles,15.73,52.59,0.0
2025-05-21 21:00:00,Los Angeles,14.51,60.06,0.0
2025-05-21 22:00:00,Los Angeles,13.59,51.78,0.0
2025-05-21 23:00:00,Los Angeles,16.0,64.38,0.0
2025-05-22 00:00:00,Los Angeles,15.3,53.71,0.0
2025-05-22 01:00:00,Los Angeles,13.8,62.36,0.0
2025-05-22 02:00:00,Los Angeles,16.0,61.34,0.0
2025-05-22 03:00:00,Los Angeles,14.29,61.83,0.0
2025-05-22 04:00:00,Los Angeles,17.91,61.45,0.0
2025-05-22 05:00:00,Los Angeles,19.86,54.23,0.0
2025-05-22 06:00:00,Los Angeles,20.17,56.72,20.49
2025-05-22 07:00:00,Los Angeles,19.83,57.36,340.45
2025-05-22 08:00:00,Los Angeles,22.11,43.37,570.38
2025-05-22 09:00:00,Los Angeles,25.17,40.65,765.57
2025-05-22 10:00:00,Los Angeles,28.6,38.17,898.42
2025-05-22 11:00:00,Los Angeles,27.68,29.48,992.12
2025-05-22 12:00:00,Los Angeles,29.62,29.67,957.62
2025-05-22 13:00:00,Los Angeles,24.49,35.57,932.98
